instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12936450,50533,NIFTY24SEP23200PE,"NIFTY",0,2024-09-26,23200,0.05,25,PE,NFO-OPT,NFO
12906498,50416,NIFTY24SEP23150CE,"NIFTY",0,2024-09-26,23150,0.05,25,CE,NFO-OPT,NFO
12933634,50522,NIFTY24SEP23150PE,"NIFTY",0,2024-09-26,23150,0.05,25,PE,NFO-OPT,NFO
12904450,50408,NIFTY24SEP23100CE,"NIFTY",0,2024-09-26,23100,0.05,25,CE,NFO-OPT,NFO
12904706,50409,NIFTY24SEP23100PE,"NIFTY",0,2024-09-26,23100,0.05,25,PE,NFO-OPT,NFO
12902402,50400,NIFTY24SEP23050CE,"NIFTY",0,2024-09-26,23050,0.05,25,CE,NFO-OPT,NFO
12902658,50401,NIFTY24SEP23050PE,"NIFTY",0,2024-09-26,23050,0.05,25,PE,NFO-OPT,NFO
16868610,65893,NIFTY24SEP23000CE,"NIFTY",0,2024-09-26,23000,0.05,25,CE,NFO-OPT,NFO
16869378,65896,NIFTY24SEP23000PE,"NIFTY",0,2024-09-26,23000,0.05,25,PE,NFO-OPT,NFO
12440834,48597,NIFTY24SEP22950CE,"NIFTY",0,2024-09-26,22950,0.05,25,CE,NFO-OPT,NFO
12902146,50399,NIFTY24SEP22950PE,"NIFTY",0,2024-09-26,22950,0.05,25,PE,NFO-OPT,NFO
12410114,48477,NIFTY24SEP22900CE,"NIFTY",0,2024-09-26,22900,0.05,25,CE,NFO-OPT,NFO
12440578,48596,NIFTY24SEP22900PE,"NIFTY",0,2024-09-26,22900,0.05,25,PE,NFO-OPT,NFO
12079874,47187,NIFTY24SEP22850CE,"NIFTY",0,2024-09-26,22850,0.05,25,CE,NFO-OPT,NFO
12409858,48476,NIFTY24SEP22850PE,"NIFTY",0,2024-09-26,22850,0.05,25,PE,NFO-OPT,NFO
12079362,47185,NIFTY24SEP22800CE,"NIFTY",0,2024-09-26,22800,0.05,25,CE,NFO-OPT,NFO
12079618,47186,NIFTY24SEP22800PE,"NIFTY",0,2024-09-26,22800,0.05,25,PE,NFO-OPT,NFO
12018434,46947,NIFTY24SEP22750CE,"NIFTY",0,2024-09-26,22750,0.05,25,CE,NFO-OPT,NFO
12078082,47180,NIFTY24SEP22750PE,"NIFTY",0,2024-09-26,22750,0.05,25,PE,NFO-OPT,NFO
12015874,46937,NIFTY24SEP22700CE,"NIFTY",0,2024-09-26,22700,0.05,25,CE,NFO-OPT,NFO
12017666,46944,NIFTY24SEP22700PE,"NIFTY",0,2024-09-26,22700,0.05,25,PE,NFO-OPT,NFO
11674626,45604,NIFTY24SEP22650CE,"NIFTY",0,2024-09-26,22650,0.05,25,CE,NFO-OPT,NFO
12015618,46936,NIFTY24SEP22650PE,"NIFTY",0,2024-09-26,22650,0.05,25,PE,NFO-OPT,NFO
11620866,45394,NIFTY24SEP22600CE,"NIFTY",0,2024-09-26,22600,0.05,25,CE,NFO-OPT,NFO
11621122,45395,NIFTY24SEP22600PE,"NIFTY",0,2024-09-26,22600,0.05,25,PE,NFO-OPT,NFO
11620354,45392,NIFTY24SEP22550CE,"NIFTY",0,2024-09-26,22550,0.05,25,CE,NFO-OPT,NFO
11620610,45393,NIFTY24SEP22550PE,"NIFTY",0,2024-09-26,22550,0.05,25,PE,NFO-OPT,NFO
11619842,45390,NIFTY24SEP22500CE,"NIFTY",0,2024-09-26,22500,0.05,25,CE,NFO-OPT,NFO
11620098,45391,NIFTY24SEP22500PE,"NIFTY",0,2024-09-26,22500,0.05,25,PE,NFO-OPT,NFO
11556098,45141,NIFTY24SEP22450CE,"NIFTY",0,2024-09-26,22450,0.05,25,CE,NFO-OPT,NFO
11557634,45147,NIFTY24SEP22450PE,"NIFTY",0,2024-09-26,22450,0.05,25,PE,NFO-OPT,NFO
11537410,45068,NIFTY24SEP22400CE,"NIFTY",0,2024-09-26,22400,0.05,25,CE,NFO-OPT,NFO
11537666,45069,NIFTY24SEP22400PE,"NIFTY",0,2024-09-26,22400,0.05,25,PE,NFO-OPT,NFO
11536898,45066,NIFTY24SEP22350CE,"NIFTY",0,2024-09-26,22350,0.05,25,CE,NFO-OPT,NFO
11537154,45067,NIFTY24SEP22350PE,"NIFTY",0,2024-09-26,22350,0.05,25,PE,NFO-OPT,NFO
11532290,45048,NIFTY24SEP22300CE,"NIFTY",0,2024-09-26,22300,0.05,25,CE,NFO-OPT,NFO
11532546,45049,NIFTY24SEP22300PE,"NIFTY",0,2024-09-26,22300,0.05,25,PE,NFO-OPT,NFO
11531778,45046,NIFTY24SEP22250CE,"NIFTY",0,2024-09-26,22250,0.05,25,CE,NFO-OPT,NFO
11532034,45047,NIFTY24SEP22250PE,"NIFTY",0,2024-09-26,22250,0.05,25,PE,NFO-OPT,NFO
16866050,65883,NIFTY24SEP22000CE,"NIFTY",0,2024-09-26,22000,0.05,25,CE,NFO-OPT,NFO
16868354,65892,NIFTY24SEP22000PE,"NIFTY",0,2024-09-26,22000,0.05,25,PE,NFO-OPT,NFO
16865026,65879,NIFTY24SEP21000CE,"NIFTY",0,2024-09-26,21000,0.05,25,CE,NFO-OPT,NFO
16865794,65882,NIFTY24SEP21000PE,"NIFTY",0,2024-09-26,21000,0.05,25,PE,NFO-OPT,NFO
16858370,65853,NIFTY24SEP20000CE,"NIFTY",0,2024-09-26,20000,0.05,25,CE,NFO-OPT,NFO
16864770,65878,NIFTY24SEP20000PE,"NIFTY",0,2024-09-26,20000,0.05,25,PE,NFO-OPT,NFO
16856834,65847,NIFTY24SEP19000CE,"NIFTY",0,2024-09-26,19000,0.05,25,CE,NFO-OPT,NFO
16857090,65848,NIFTY24SEP19000PE,"NIFTY",0,2024-09-26,19000,0.05,25,PE,NFO-OPT,NFO
16855298,65841,NIFTY24SEP18000CE,"NIFTY",0,2024-09-26,18000,0.05,25,CE,NFO-OPT,NFO
16855554,65842,NIFTY24SEP18000PE,"NIFTY",0,2024-09-26,18000,0.05,25,PE,NFO-OPT,NFO
16854786,65839,NIFTY24SEP17000CE,"NIFTY",0,2024-09-26,17000,0.05,25,CE,NFO-OPT,NFO
16855042,65840,NIFTY24SEP17000PE,"NIFTY",0,2024-09-26,17000,0.05,25,PE,NFO-OPT,NFO
16852226,65829,NIFTY24SEP16000CE,"NIFTY",0,2024-09-26,16000,0.05,25,CE,NFO-OPT,NFO
16852482,65830,NIFTY24SEP16000PE,"NIFTY",0,2024-09-26,16000,0.05,25,PE,NFO-OPT,NFO
18268674,71362,NIFTY24DEC25000CE,"NIFTY",0,2024-12-26,25000,0.05,25,CE,NFO-OPT,NFO
18268930,71363,NIFTY24DEC25000PE,"NIFTY",0,2024-12-26,25000,0.05,25,PE,NFO-OPT,NFO
18266626,71354,NIFTY24DEC24000CE,"NIFTY",0,2024-12-26,24000,0.05,25,CE,NFO-OPT,NFO
18266882,71355,NIFTY24DEC24000PE,"NIFTY",0,2024-12-26,24000,0.05,25,PE,NFO-OPT,NFO
18269186,71364,NIFTY24DEC26000CE,"NIFTY",0,2024-12-26,26000,0.05,25,CE,NFO-OPT,NFO
18269442,71365,NIFTY24DEC26000PE,"NIFTY",0,2024-12-26,26000,0.05,25,PE,NFO-OPT,NFO
9657346,37724,NIFTY24DEC23000CE,"NIFTY",0,2024-12-26,23000,0.05,25,CE,NFO-OPT,NFO
9663490,37748,NIFTY24DEC23000PE,"NIFTY",0,2024-12-26,23000,0.05,25,PE,NFO-OPT,NFO
13047298,50966,NIFTY24DEC27000CE,"NIFTY",0,2024-12-26,27000,0.05,25,CE,NFO-OPT,NFO
13047554,50967,NIFTY24DEC27000PE,"NIFTY",0,2024-12-26,27000,0.05,25,PE,NFO-OPT,NFO
15005186,58614,NIFTY24DEC22000CE,"NIFTY",0,2024-12-26,22000,0.05,25,CE,NFO-OPT,NFO
15005442,58615,NIFTY24DEC22000PE,"NIFTY",0,2024-12-26,22000,0.05,25,PE,NFO-OPT,NFO
12935682,50530,NIFTY24DEC28000CE,"NIFTY",0,2024-12-26,28000,0.05,25,CE,NFO-OPT,NFO
12936194,50532,NIFTY24DEC28000PE,"NIFTY",0,2024-12-26,28000,0.05,25,PE,NFO-OPT,NFO
13170434,51447,NIFTY24DEC21000CE,"NIFTY",0,2024-12-26,21000,0.05,25,CE,NFO-OPT,NFO
13170690,51448,NIFTY24DEC21000PE,"NIFTY",0,2024-12-26,21000,0.05,25,PE,NFO-OPT,NFO
9765378,38146,NIFTY24DEC29000CE,"NIFTY",0,2024-12-26,29000,0.05,25,CE,NFO-OPT,NFO
9766146,38149,NIFTY24DEC29000PE,"NIFTY",0,2024-12-26,29000,0.05,25,PE,NFO-OPT,NFO
9807874,38312,NIFTY24DEC20000CE,"NIFTY",0,2024-12-26,20000,0.05,25,CE,NFO-OPT,NFO
9808642,38315,NIFTY24DEC20000PE,"NIFTY",0,2024-12-26,20000,0.05,25,PE,NFO-OPT,NFO
9015554,35217,NIFTY24DEC30000CE,"NIFTY",0,2024-12-26,30000,0.05,25,CE,NFO-OPT,NFO
9015810,35218,NIFTY24DEC30000PE,"NIFTY",0,2024-12-26,30000,0.05,25,PE,NFO-OPT,NFO
10233858,39976,NIFTY24DEC19000CE,"NIFTY",0,2024-12-26,19000,0.05,25,CE,NFO-OPT,NFO
10234370,39978,NIFTY24DEC19000PE,"NIFTY",0,2024-12-26,19000,0.05,25,PE,NFO-OPT,NFO
10501122,41020,NIFTY24DEC18500CE,"NIFTY",0,2024-12-26,18500,0.05,25,CE,NFO-OPT,NFO
14109954,55117,NIFTY24DEC18000CE,"NIFTY",0,2024-12-26,18000,0.05,25,CE,NFO-OPT,NFO
14110210,55118,NIFTY24DEC18000PE,"NIFTY",0,2024-12-26,18000,0.05,25,PE,NFO-OPT,NFO
11739650,45858,NIFTY24DEC17000CE,"NIFTY",0,2024-12-26,17000,0.05,25,CE,NFO-OPT,NFO
11739906,45859,NIFTY24DEC17000PE,"NIFTY",0,2024-12-26,17000,0.05,25,PE,NFO-OPT,NFO
10155266,39669,NIFTY24DEC16000CE,"NIFTY",0,2024-12-26,16000,0.05,25,CE,NFO-OPT,NFO
10156034,39672,NIFTY24DEC16000PE,"NIFTY",0,2024-12-26,16000,0.05,25,PE,NFO-OPT,NFO
10262018,40086,NIFTY24DEC15000CE,"NIFTY",0,2024-12-26,15000,0.05,25,CE,NFO-OPT,NFO
10262274,40087,NIFTY24DEC15000PE,"NIFTY",0,2024-12-26,15000,0.05,25,PE,NFO-OPT,NFO
11106050,43383,NIFTY24DEC14000CE,"NIFTY",0,2024-12-26,14000,0.05,25,CE,NFO-OPT,NFO
11106306,43384,NIFTY24DEC14000PE,"NIFTY",0,2024-12-26,14000,0.05,25,PE,NFO-OPT,NFO
16529922,64570,NIFTY25MAR25000CE,"NIFTY",0,2025-03-27,25000,0.05,25,CE,NFO-OPT,NFO
16530178,64571,NIFTY25MAR25000PE,"NIFTY",0,2025-03-27,25000,0.05,25,PE,NFO-OPT,NFO
16528898,64566,NIFTY25MAR24000CE,"NIFTY",0,2025-03-27,24000,0.05,25,CE,NFO-OPT,NFO
16529154,64567,NIFTY25MAR24000PE,"NIFTY",0,2025-03-27,24000,0.05,25,PE,NFO-OPT,NFO
16530434,64572,NIFTY25MAR26000CE,"NIFTY",0,2025-03-27,26000,0.05,25,CE,NFO-OPT,NFO
16530690,64573,NIFTY25MAR26000PE,"NIFTY",0,2025-03-27,26000,0.05,25,PE,NFO-OPT,NFO
16528386,64564,NIFTY25MAR23000CE,"NIFTY",0,2025-03-27,23000,0.05,25,CE,NFO-OPT,NFO
16528642,64565,NIFTY25MAR23000PE,"NIFTY",0,2025-03-27,23000,0.05,25,PE,NFO-OPT,NFO
16531458,64576,NIFTY25MAR27000CE,"NIFTY",0,2025-03-27,27000,0.05,25,CE,NFO-OPT,NFO
16531714,64577,NIFTY25MAR27000PE,"NIFTY",0,2025-03-27,27000,0.05,25,PE,NFO-OPT,NFO
16527874,64562,NIFTY25MAR22000CE,"NIFTY",0,2025-03-27,22000,0.05,25,CE,NFO-OPT,NFO
16528130,64563,NIFTY25MAR22000PE,"NIFTY",0,2025-03-27,22000,0.05,25,PE,NFO-OPT,NFO
16531970,64578,NIFTY25MAR28000CE,"NIFTY",0,2025-03-27,28000,0.05,25,CE,NFO-OPT,NFO
16532226,64579,NIFTY25MAR28000PE,"NIFTY",0,2025-03-27,28000,0.05,25,PE,NFO-OPT,NFO
16527362,64560,NIFTY25MAR21000CE,"NIFTY",0,2025-03-27,21000,0.05,25,CE,NFO-OPT,NFO
16527618,64561,NIFTY25MAR21000PE,"NIFTY",0,2025-03-27,21000,0.05,25,PE,NFO-OPT,NFO
16532994,64582,NIFTY25MAR29000CE,"NIFTY",0,2025-03-27,29000,0.05,25,CE,NFO-OPT,NFO
16533250,64583,NIFTY25MAR29000PE,"NIFTY",0,2025-03-27,29000,0.05,25,PE,NFO-OPT,NFO
16526338,64556,NIFTY25MAR20000CE,"NIFTY",0,2025-03-27,20000,0.05,25,CE,NFO-OPT,NFO
16526594,64557,NIFTY25MAR20000PE,"NIFTY",0,2025-03-27,20000,0.05,25,PE,NFO-OPT,NFO
16533506,64584,NIFTY25MAR30000CE,"NIFTY",0,2025-03-27,30000,0.05,25,CE,NFO-OPT,NFO
16535298,64591,NIFTY25MAR30000PE,"NIFTY",0,2025-03-27,30000,0.05,25,PE,NFO-OPT,NFO
16525826,64554,NIFTY25MAR19000CE,"NIFTY",0,2025-03-27,19000,0.05,25,CE,NFO-OPT,NFO
16526082,64555,NIFTY25MAR19000PE,"NIFTY",0,2025-03-27,19000,0.05,25,PE,NFO-OPT,NFO
18273538,71381,NIFTY25JUN25000CE,"NIFTY",0,2025-06-26,25000,0.05,25,CE,NFO-OPT,NFO
18273794,71382,NIFTY25JUN25000PE,"NIFTY",0,2025-06-26,25000,0.05,25,PE,NFO-OPT,NFO
18273026,71379,NIFTY25JUN24000CE,"NIFTY",0,2025-06-26,24000,0.05,25,CE,NFO-OPT,NFO
18273282,71380,NIFTY25JUN24000PE,"NIFTY",0,2025-06-26,24000,0.05,25,PE,NFO-OPT,NFO
18274050,71383,NIFTY25JUN26000CE,"NIFTY",0,2025-06-26,26000,0.05,25,CE,NFO-OPT,NFO
18274306,71384,NIFTY25JUN26000PE,"NIFTY",0,2025-06-26,26000,0.05,25,PE,NFO-OPT,NFO
9663746,37749,NIFTY25JUN23000CE,"NIFTY",0,2025-06-26,23000,0.05,25,CE,NFO-OPT,NFO
9675266,37794,NIFTY25JUN23000PE,"NIFTY",0,2025-06-26,23000,0.05,25,PE,NFO-OPT,NFO
13048066,50969,NIFTY25JUN27000CE,"NIFTY",0,2025-06-26,27000,0.05,25,CE,NFO-OPT,NFO
13048322,50970,NIFTY25JUN27000PE,"NIFTY",0,2025-06-26,27000,0.05,25,PE,NFO-OPT,NFO
15006210,58618,NIFTY25JUN22000CE,"NIFTY",0,2025-06-26,22000,0.05,25,CE,NFO-OPT,NFO
15006466,58619,NIFTY25JUN22000PE,"NIFTY",0,2025-06-26,22000,0.05,25,PE,NFO-OPT,NFO
12937474,50537,NIFTY25JUN28000CE,"NIFTY",0,2025-06-26,28000,0.05,25,CE,NFO-OPT,NFO
12937730,50538,NIFTY25JUN28000PE,"NIFTY",0,2025-06-26,28000,0.05,25,PE,NFO-OPT,NFO
13170946,51449,NIFTY25JUN21000CE,"NIFTY",0,2025-06-26,21000,0.05,25,CE,NFO-OPT,NFO
13171202,51450,NIFTY25JUN21000PE,"NIFTY",0,2025-06-26,21000,0.05,25,PE,NFO-OPT,NFO
9766402,38150,NIFTY25JUN29000CE,"NIFTY",0,2025-06-26,29000,0.05,25,CE,NFO-OPT,NFO
9766658,38151,NIFTY25JUN29000PE,"NIFTY",0,2025-06-26,29000,0.05,25,PE,NFO-OPT,NFO
9823490,38373,NIFTY25JUN20000CE,"NIFTY",0,2025-06-26,20000,0.05,25,CE,NFO-OPT,NFO
9824002,38375,NIFTY25JUN20000PE,"NIFTY",0,2025-06-26,20000,0.05,25,PE,NFO-OPT,NFO
9016066,35219,NIFTY25JUN30000CE,"NIFTY",0,2025-06-26,30000,0.05,25,CE,NFO-OPT,NFO
9016322,35220,NIFTY25JUN30000PE,"NIFTY",0,2025-06-26,30000,0.05,25,PE,NFO-OPT,NFO
10235394,39982,NIFTY25JUN19000CE,"NIFTY",0,2025-06-26,19000,0.05,25,CE,NFO-OPT,NFO
10236418,39986,NIFTY25JUN19000PE,"NIFTY",0,2025-06-26,19000,0.05,25,PE,NFO-OPT,NFO
14110466,55119,NIFTY25JUN18000CE,"NIFTY",0,2025-06-26,18000,0.05,25,CE,NFO-OPT,NFO
14110722,55120,NIFTY25JUN18000PE,"NIFTY",0,2025-06-26,18000,0.05,25,PE,NFO-OPT,NFO
11741442,45865,NIFTY25JUN17000CE,"NIFTY",0,2025-06-26,17000,0.05,25,CE,NFO-OPT,NFO
10158082,39680,NIFTY25JUN16000PE,"NIFTY",0,2025-06-26,16000,0.05,25,PE,NFO-OPT,NFO
10263298,40091,NIFTY25JUN15000PE,"NIFTY",0,2025-06-26,15000,0.05,25,PE,NFO-OPT,NFO
11106818,43386,NIFTY25JUN14000PE,"NIFTY",0,2025-06-26,14000,0.05,25,PE,NFO-OPT,NFO
18277122,71395,NIFTY25DEC25000CE,"NIFTY",0,2025-12-24,25000,0.05,25,CE,NFO-OPT,NFO
18277890,71398,NIFTY25DEC25000PE,"NIFTY",0,2025-12-24,25000,0.05,25,PE,NFO-OPT,NFO
18276610,71393,NIFTY25DEC24000CE,"NIFTY",0,2025-12-24,24000,0.05,25,CE,NFO-OPT,NFO
18276866,71394,NIFTY25DEC24000PE,"NIFTY",0,2025-12-24,24000,0.05,25,PE,NFO-OPT,NFO
18278146,71399,NIFTY25DEC26000CE,"NIFTY",0,2025-12-24,26000,0.05,25,CE,NFO-OPT,NFO
18279170,71403,NIFTY25DEC26000PE,"NIFTY",0,2025-12-24,26000,0.05,25,PE,NFO-OPT,NFO
9675522,37795,NIFTY25DEC23000CE,"NIFTY",0,2025-12-24,23000,0.05,25,CE,NFO-OPT,NFO
9675778,37796,NIFTY25DEC23000PE,"NIFTY",0,2025-12-24,23000,0.05,25,PE,NFO-OPT,NFO
13048578,50971,NIFTY25DEC27000CE,"NIFTY",0,2025-12-24,27000,0.05,25,CE,NFO-OPT,NFO
13048834,50972,NIFTY25DEC27000PE,"NIFTY",0,2025-12-24,27000,0.05,25,PE,NFO-OPT,NFO
15007234,58622,NIFTY25DEC22000CE,"NIFTY",0,2025-12-24,22000,0.05,25,CE,NFO-OPT,NFO
15007490,58623,NIFTY25DEC22000PE,"NIFTY",0,2025-12-24,22000,0.05,25,PE,NFO-OPT,NFO
12939010,50543,NIFTY25DEC28000CE,"NIFTY",0,2025-12-24,28000,0.05,25,CE,NFO-OPT,NFO
12939266,50544,NIFTY25DEC28000PE,"NIFTY",0,2025-12-24,28000,0.05,25,PE,NFO-OPT,NFO
13171458,51451,NIFTY25DEC21000CE,"NIFTY",0,2025-12-24,21000,0.05,25,CE,NFO-OPT,NFO
13171714,51452,NIFTY25DEC21000PE,"NIFTY",0,2025-12-24,21000,0.05,25,PE,NFO-OPT,NFO
9766914,38152,NIFTY25DEC29000CE,"NIFTY",0,2025-12-24,29000,0.05,25,CE,NFO-OPT,NFO
9767170,38153,NIFTY25DEC29000PE,"NIFTY",0,2025-12-24,29000,0.05,25,PE,NFO-OPT,NFO
9824258,38376,NIFTY25DEC20000CE,"NIFTY",0,2025-12-24,20000,0.05,25,CE,NFO-OPT,NFO
9824514,38377,NIFTY25DEC20000PE,"NIFTY",0,2025-12-24,20000,0.05,25,PE,NFO-OPT,NFO
9392130,36688,NIFTY25DEC19500CE,"NIFTY",0,2025-12-24,19500,0.05,25,CE,NFO-OPT,NFO
9016578,35221,NIFTY25DEC30000CE,"NIFTY",0,2025-12-24,30000,0.05,25,CE,NFO-OPT,NFO
9016834,35222,NIFTY25DEC30000PE,"NIFTY",0,2025-12-24,30000,0.05,25,PE,NFO-OPT,NFO
10236674,39987,NIFTY25DEC19000CE,"NIFTY",0,2025-12-24,19000,0.05,25,CE,NFO-OPT,NFO
10236930,39988,NIFTY25DEC19000PE,"NIFTY",0,2025-12-24,19000,0.05,25,PE,NFO-OPT,NFO
14110978,55121,NIFTY25DEC18000CE,"NIFTY",0,2025-12-24,18000,0.05,25,CE,NFO-OPT,NFO
14111234,55122,NIFTY25DEC18000PE,"NIFTY",0,2025-12-24,18000,0.05,25,PE,NFO-OPT,NFO
11743490,45873,NIFTY25DEC17000CE,"NIFTY",0,2025-12-24,17000,0.05,25,CE,NFO-OPT,NFO
11743746,45874,NIFTY25DEC17000PE,"NIFTY",0,2025-12-24,17000,0.05,25,PE,NFO-OPT,NFO
12590082,49180,NIFTY25DEC16500PE,"NIFTY",0,2025-12-24,16500,0.05,25,PE,NFO-OPT,NFO
12589314,49177,NIFTY25DEC16000CE,"NIFTY",0,2025-12-24,16000,0.05,25,CE,NFO-OPT,NFO
12589570,49178,NIFTY25DEC16000PE,"NIFTY",0,2025-12-24,16000,0.05,25,PE,NFO-OPT,NFO
12588546,49174,NIFTY25DEC15000PE,"NIFTY",0,2025-12-24,15000,0.05,25,PE,NFO-OPT,NFO
9676034,37797,NIFTY25DEC13000PE,"NIFTY",0,2025-12-24,13000,0.05,25,PE,NFO-OPT,NFO
18297346,71474,NIFTY26JUN25000CE,"NIFTY",0,2026-06-25,25000,0.05,25,CE,NFO-OPT,NFO
18297602,71475,NIFTY26JUN25000PE,"NIFTY",0,2026-06-25,25000,0.05,25,PE,NFO-OPT,NFO
18296834,71472,NIFTY26JUN24000CE,"NIFTY",0,2026-06-25,24000,0.05,25,CE,NFO-OPT,NFO
18297090,71473,NIFTY26JUN24000PE,"NIFTY",0,2026-06-25,24000,0.05,25,PE,NFO-OPT,NFO
18297858,71476,NIFTY26JUN26000CE,"NIFTY",0,2026-06-25,26000,0.05,25,CE,NFO-OPT,NFO
18298114,71477,NIFTY26JUN26000PE,"NIFTY",0,2026-06-25,26000,0.05,25,PE,NFO-OPT,NFO
9676546,37799,NIFTY26JUN23000CE,"NIFTY",0,2026-06-25,23000,0.05,25,CE,NFO-OPT,NFO
9678082,37805,NIFTY26JUN23000PE,"NIFTY",0,2026-06-25,23000,0.05,25,PE,NFO-OPT,NFO
13049090,50973,NIFTY26JUN27000CE,"NIFTY",0,2026-06-25,27000,0.05,25,CE,NFO-OPT,NFO
13049858,50976,NIFTY26JUN27000PE,"NIFTY",0,2026-06-25,27000,0.05,25,PE,NFO-OPT,NFO
15008258,58626,NIFTY26JUN22000CE,"NIFTY",0,2026-06-25,22000,0.05,25,CE,NFO-OPT,NFO
15008514,58627,NIFTY26JUN22000PE,"NIFTY",0,2026-06-25,22000,0.05,25,PE,NFO-OPT,NFO
12939522,50545,NIFTY26JUN28000CE,"NIFTY",0,2026-06-25,28000,0.05,25,CE,NFO-OPT,NFO
12939778,50546,NIFTY26JUN28000PE,"NIFTY",0,2026-06-25,28000,0.05,25,PE,NFO-OPT,NFO
13171970,51453,NIFTY26JUN21000CE,"NIFTY",0,2026-06-25,21000,0.05,25,CE,NFO-OPT,NFO
13172482,51455,NIFTY26JUN21000PE,"NIFTY",0,2026-06-25,21000,0.05,25,PE,NFO-OPT,NFO
9767426,38154,NIFTY26JUN29000CE,"NIFTY",0,2026-06-25,29000,0.05,25,CE,NFO-OPT,NFO
9768194,38157,NIFTY26JUN29000PE,"NIFTY",0,2026-06-25,29000,0.05,25,PE,NFO-OPT,NFO
9824770,38378,NIFTY26JUN20000CE,"NIFTY",0,2026-06-25,20000,0.05,25,CE,NFO-OPT,NFO
9825282,38380,NIFTY26JUN20000PE,"NIFTY",0,2026-06-25,20000,0.05,25,PE,NFO-OPT,NFO
9018626,35229,NIFTY26JUN30000CE,"NIFTY",0,2026-06-25,30000,0.05,25,CE,NFO-OPT,NFO
9019138,35231,NIFTY26JUN30000PE,"NIFTY",0,2026-06-25,30000,0.05,25,PE,NFO-OPT,NFO
10237186,39989,NIFTY26JUN19000CE,"NIFTY",0,2026-06-25,19000,0.05,25,CE,NFO-OPT,NFO
10237442,39990,NIFTY26JUN19000PE,"NIFTY",0,2026-06-25,19000,0.05,25,PE,NFO-OPT,NFO
12942338,50556,NIFTY26JUN18000CE,"NIFTY",0,2026-06-25,18000,0.05,25,CE,NFO-OPT,NFO
12918274,50462,NIFTY26JUN16000PE,"NIFTY",0,2026-06-25,16000,0.05,25,PE,NFO-OPT,NFO
12914690,50448,NIFTY26JUN15000PE,"NIFTY",0,2026-06-25,15000,0.05,25,PE,NFO-OPT,NFO
12913666,50444,NIFTY26JUN14000PE,"NIFTY",0,2026-06-25,14000,0.05,25,PE,NFO-OPT,NFO
9677314,37802,NIFTY26JUN13000PE,"NIFTY",0,2026-06-25,13000,0.05,25,PE,NFO-OPT,NFO
15007746,58624,NIFTY26JUN12000CE,"NIFTY",0,2026-06-25,12000,0.05,25,CE,NFO-OPT,NFO
15008002,58625,NIFTY26JUN12000PE,"NIFTY",0,2026-06-25,12000,0.05,25,PE,NFO-OPT,NFO
18304770,71503,NIFTY26DEC25000CE,"NIFTY",0,2026-12-31,25000,0.05,25,CE,NFO-OPT,NFO
18305026,71504,NIFTY26DEC25000PE,"NIFTY",0,2026-12-31,25000,0.05,25,PE,NFO-OPT,NFO
18304258,71501,NIFTY26DEC24000CE,"NIFTY",0,2026-12-31,24000,0.05,25,CE,NFO-OPT,NFO
18304514,71502,NIFTY26DEC24000PE,"NIFTY",0,2026-12-31,24000,0.05,25,PE,NFO-OPT,NFO
18305282,71505,NIFTY26DEC26000CE,"NIFTY",0,2026-12-31,26000,0.05,25,CE,NFO-OPT,NFO
18305538,71506,NIFTY26DEC26000PE,"NIFTY",0,2026-12-31,26000,0.05,25,PE,NFO-OPT,NFO
9678338,37806,NIFTY26DEC23000CE,"NIFTY",0,2026-12-31,23000,0.05,25,CE,NFO-OPT,NFO
9679362,37810,NIFTY26DEC23000PE,"NIFTY",0,2026-12-31,23000,0.05,25,PE,NFO-OPT,NFO
13050370,50978,NIFTY26DEC27000CE,"NIFTY",0,2026-12-31,27000,0.05,25,CE,NFO-OPT,NFO
13050626,50979,NIFTY26DEC27000PE,"NIFTY",0,2026-12-31,27000,0.05,25,PE,NFO-OPT,NFO
15013890,58648,NIFTY26DEC22000CE,"NIFTY",0,2026-12-31,22000,0.05,25,CE,NFO-OPT,NFO
15014146,58649,NIFTY26DEC22000PE,"NIFTY",0,2026-12-31,22000,0.05,25,PE,NFO-OPT,NFO
12940034,50547,NIFTY26DEC28000CE,"NIFTY",0,2026-12-31,28000,0.05,25,CE,NFO-OPT,NFO
12940290,50548,NIFTY26DEC28000PE,"NIFTY",0,2026-12-31,28000,0.05,25,PE,NFO-OPT,NFO
15013378,58646,NIFTY26DEC21000CE,"NIFTY",0,2026-12-31,21000,0.05,25,CE,NFO-OPT,NFO
15013634,58647,NIFTY26DEC21000PE,"NIFTY",0,2026-12-31,21000,0.05,25,PE,NFO-OPT,NFO
9768450,38158,NIFTY26DEC29000CE,"NIFTY",0,2026-12-31,29000,0.05,25,CE,NFO-OPT,NFO
9768706,38159,NIFTY26DEC29000PE,"NIFTY",0,2026-12-31,29000,0.05,25,PE,NFO-OPT,NFO
15012866,58644,NIFTY26DEC20000CE,"NIFTY",0,2026-12-31,20000,0.05,25,CE,NFO-OPT,NFO
15013122,58645,NIFTY26DEC20000PE,"NIFTY",0,2026-12-31,20000,0.05,25,PE,NFO-OPT,NFO
9020162,35235,NIFTY26DEC30000CE,"NIFTY",0,2026-12-31,30000,0.05,25,CE,NFO-OPT,NFO
